num_bikes_available,num_docks_available,num_ebikes_available,station_id,num_bikes_disabled,last_reported,is_installed,num_docks_disabled,time,total_docks,per_num_docks_available,per_num_bikes_available,name,lat,lon,capacity_original,zipCode,capacity_zip_sum
9,14,1,b9deb521-41b6-4f8a-ac78-0e58e3977f2c,3,1709648338,1,0,2024-03-05 14:18:58,24,58.333333333333336,37.5,Stuyvesant Ave & Hart St,40.69465,-73.9343,27,11221,906
8,71,1,66dbe4db-0aca-11e7-82f6-3863bb44ef7c,5,1709648339,1,0,2024-03-05 14:18:59,80,88.75,10.0,W 31 St & 7 Ave,40.749156,-73.9916,84,10001,1144
2,11,0,1839334257267825432,1,1709648339,1,0,2024-03-05 14:18:59,13,84.61538461538461,15.384615384615385,4 St & River St,40.7408139,-74.0274062,14,7030,53
6,76,3,341730d7-a61d-499d-8c07-fa015f644e54,0,1709648339,1,0,2024-03-05 14:18:59,85,89.41176470588236,7.0588235294117645,W 37 St & Broadway,40.75227093837409,-73.98770570755005,84,10018,841
2,17,0,1828968462257099768,0,1709648339,1,0,2024-03-05 14:18:59,19,89.47368421052632,10.526315789473683,32 Ave & 84 St,40.75793,-73.88401,19,11370,481
16,5,0,1799624430022654108,0,1709648339,1,0,2024-03-05 14:18:59,21,23.809523809523807,76.19047619047619,Dwight St & Dikeman St,40.67487503856169,-74.01048018571481,21,11231,986
3,14,0,b9970fb5-176c-4a66-8772-6d76c4b6245a,1,1709648339,1,0,2024-03-05 14:18:59,17,82.35294117647058,17.647058823529413,Southern Blvd & E 175 St,40.839335,-73.886445,19,10460,399
4,13,1,941ea42c-47fe-4d63-a6f5-e0e200f01633,2,1709648339,1,0,2024-03-05 14:18:59,18,72.22222222222221,22.22222222222222,Catalpa Ave & Woodward Ave,40.70229,-73.90145,19,11385,909
3,18,2,c7be2714-14db-421f-a19e-f6a7bf6e8d26,2,1709648339,1,0,2024-03-05 14:18:59,23,78.26086956521739,13.043478260869565,25 Ave & 41 St,40.767666,-73.910963,23,11103,436
4,15,4,203d7b9a-8666-4af1-81c7-f9fc36aa0952,1,1709648339,1,0,2024-03-05 14:18:59,23,65.21739130434783,17.391304347826086,Anderson Ave & W 164 St,40.832057,-73.927421,19,10452,570
4,12,3,f9ed9a6b-097e-48b9-a9d1-79d084dcd2d9,3,1709648339,1,0,2024-03-05 14:18:59,19,63.1578947368421,21.052631578947366,Anthony Ave & E 175 St,40.846465,-73.903869,19,10457,836
22,10,7,ff9581d3-3e1a-463a-bdab-d8150c468be2,1,1709648339,1,0,2024-03-05 14:18:59,39,25.64102564102564,56.41025641025641,21 St & Hoyt Ave S,40.774645,-73.923706,33,11102,414
10,9,2,640a9a95-194f-42f5-8d88-1df67129f388,4,1709648339,1,0,2024-03-05 14:18:59,21,42.857142857142854,47.61904761904761,E 171 St & 3 Ave,40.837119,-73.902185,24,10457,836
8,9,0,1848241684520917882,2,1709648340,1,0,2024-03-05 14:19:00,17,52.94117647058824,47.05882352941176,46 Ave & Junction Blvd,40.74399,-73.86781,19,11368,996
24,9,17,e2fc6d90-8deb-4e21-961d-9d5208c1f986,1,1709648340,1,0,2024-03-05 14:19:00,50,18.0,48.0,E 14 St & 1 Ave,40.73139303364151,-73.98286700248718,34,10003,2245
16,3,11,7f1b4c40-d9fa-4182-be0e-a993655cfb6f,4,1709648340,1,0,2024-03-05 14:19:00,30,10.0,53.333333333333336,Brook Ave & E 138 St,40.807408,-73.91924,23,10454,437
10,9,0,fe65853e-b20a-4250-9677-2aa177283b72,2,1709648340,1,0,2024-03-05 14:19:00,19,47.368421052631575,52.63157894736842,Lenox Ave & W 144 St,40.819783,-73.936521,22,10037,178
41,7,1,1b28836b-29fd-47a7-9a98-44cd792918fb,3,1709648340,1,0,2024-03-05 14:19:00,49,14.285714285714285,83.6734693877551,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,51,11211,967
15,14,8,66de2707-0aca-11e7-82f6-3863bb44ef7c,3,1709648340,1,3,2024-03-05 14:19:00,37,37.83783783783784,40.54054054054054,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,48,10065,421
17,19,0,eb6c2359-4825-4bf4-8f2d-8b6dd2bf4212,2,1709648340,1,0,2024-03-05 14:19:00,36,52.77777777777778,47.22222222222222,E 7 St & Ave C,40.72412944090093,-73.97901266813278,38,10009,1560
7,9,3,84a7baff-415b-4ab9-a859-74c2801483ce,1,1709648340,1,0,2024-03-05 14:19:00,19,47.368421052631575,36.84210526315789,Devoe St & Morgan Ave,40.713811,-73.93515,19,11211,967
23,13,23,66de099d-0aca-11e7-82f6-3863bb44ef7c,2,1709648340,1,1,2024-03-05 14:19:00,59,22.033898305084744,38.983050847457626,W 100 St & Manhattan Ave,40.795,-73.9645,39,10025,806
0,26,0,2f580cf9-14e2-4300-ba22-f6d88d0312a5,1,1709648340,1,0,2024-03-05 14:19:00,26,100.0,0.0,Bedford Ave & Montgomery St,40.665816,-73.956934,27,11225,718
17,0,16,1797078913880883846,2,1709648340,1,0,2024-03-05 14:19:00,33,0.0,51.515151515151516,60 Pl & Bleecker St,40.71107,-73.903,19,11385,909
9,20,2,66dde703-0aca-11e7-82f6-3863bb44ef7c,1,1709648340,1,1,2024-03-05 14:19:00,31,64.51612903225806,29.03225806451613,Warren St & Court St,40.686371,-73.99383324,31,11201,2201
7,9,0,fc5ee04d-710b-45ba-aae0-303b8e95ea89,2,1709648340,1,0,2024-03-05 14:19:00,16,56.25,43.75,Powers St & Olive St,40.71323,-73.93894,19,11211,967
24,5,6,c05cd2e2-74e8-4526-a62b-d631e005fdd8,0,1709648340,1,0,2024-03-05 14:19:00,35,14.285714285714285,68.57142857142857,Lexington Ave & E 111 St,40.7954121,-73.9441232,29,10029,639
23,7,0,582cd775-0178-47f5-b707-6d5869f077ba,0,1709648340,1,1,2024-03-05 14:19:00,30,23.333333333333332,76.66666666666667,Willoughby St & Ashland Pl,40.69178,-73.97877,31,11201,2201
17,4,12,1862008413697896912,1,1709648340,1,0,2024-03-05 14:19:00,33,12.121212121212121,51.515151515151516,E 180 St & Prospect Ave,40.84696,-73.88663,22,10460,399
1,26,1,1880643915885220532,3,1709648341,1,0,2024-03-05 14:19:01,28,92.85714285714286,3.571428571428571,Eastern Pkwy & Franklin Ave (SW Corner),40.670529,-73.958222,30,11225,718
14,9,5,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,1,1709648341,1,0,2024-03-05 14:19:01,28,32.142857142857146,50.0,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,24,10030,198
8,13,4,66dcca0d-0aca-11e7-82f6-3863bb44ef7c,2,1709648341,1,0,2024-03-05 14:19:01,25,52.0,32.0,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,23,11206,831
48,2,2,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,1,1709648341,1,0,2024-03-05 14:19:01,52,3.8461538461538463,92.3076923076923,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,51,11222,1314
7,12,5,2fe3e166-2d2f-41c8-b522-fdf8ee3ae16f,0,1709648341,1,1,2024-03-05 14:19:01,24,50.0,29.166666666666668,Sterling Pl & Franklin Ave,40.67324785,-73.95689517,21,11216,583
14,7,2,bb58e953-4953-4fbe-9ef2-367488dfef9b,2,1709648341,1,0,2024-03-05 14:19:01,23,30.434782608695656,60.86956521739131,Washington Ave & E 163 St,40.824,-73.91089,23,10451,645
33,53,23,1869743938848725856,6,1709648341,1,0,2024-03-05 14:19:01,109,48.62385321100918,30.275229357798167,9 Ave & W 33 St,40.752568,-73.996765,94,10199,191
8,10,2,1838070703178521596,1,1709648341,1,0,2024-03-05 14:19:01,20,50.0,40.0,107 St & 32 Ave,40.75996,-73.86224,19,11369,564
6,11,3,d34f2271-10ee-40c3-a93a-09df58860512,0,1709648341,1,0,2024-03-05 14:19:01,20,55.00000000000001,30.0,61 St & 60 Ln,40.70055,-73.8943,18,11385,909
56,2,0,66db2db5-0aca-11e7-82f6-3863bb44ef7c,0,1709648341,1,0,2024-03-05 14:19:01,58,3.4482758620689653,96.55172413793103,Nassau St & Navy St,40.69839895,-73.98068914,58,11201,2201
12,8,2,d5cabb43-6c78-4022-964e-a8b02470509e,2,1709648342,1,0,2024-03-05 14:19:02,22,36.36363636363637,54.54545454545454,Sterling St & Nostrand Ave,40.66318,-73.95076,23,11225,718
4,23,3,66de65a4-0aca-11e7-82f6-3863bb44ef7c,3,1709648342,1,0,2024-03-05 14:19:02,30,76.66666666666667,13.333333333333334,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,29,11215,1088
0,21,0,545a32d3-b74c-4dc2-b82c-a6d185dd4666,1,1709648342,1,0,2024-03-05 14:19:02,21,100.0,0.0,Sheridan Ave & E 168 St,40.835334,-73.9154,22,10456,607
19,4,4,66db277a-0aca-11e7-82f6-3863bb44ef7c,2,1709648342,1,1,2024-03-05 14:19:02,27,14.814814814814813,70.37037037037037,St James Pl & Pearl St,40.71117416,-74.00016545,27,10038,445
3,19,0,1817432104157364846,1,1709648342,1,0,2024-03-05 14:19:02,22,86.36363636363636,13.636363636363635,Troy Ave & Linden Blvd,40.6533,-73.93644,23,11203,742
16,2,2,581bc4fe-cf14-4767-8377-6fa156ff8a29,1,1709648342,1,0,2024-03-05 14:19:02,20,10.0,80.0,Morris Ave & E 153 St,40.820036,-73.921411,19,10451,645
5,17,2,1817627670084542818,0,1709648342,1,1,2024-03-05 14:19:02,24,70.83333333333334,20.833333333333336,Rogers Ave & Lenox Rd,40.65378,-73.95273,23,11226,713
21,3,2,5b4a4b20-539b-47c1-9228-1f1f124b3ec9,0,1709648342,1,0,2024-03-05 14:19:02,26,11.538461538461538,80.76923076923077,4 Ave & 26 St,40.660079,-73.998633,24,11232,613
16,19,8,632b140c-65de-4f50-9cc2-c001ae011aea,5,1709648342,1,1,2024-03-05 14:19:02,43,44.18604651162791,37.2093023255814,E 51 St & 2 Ave,40.755293,-73.967641,41,10022,791
0,21,0,08bf2fe0-219d-48cd-87c5-6163b3a2eafd,2,1709648342,1,0,2024-03-05 14:19:02,21,100.0,0.0,Steinway St & 28 Ave,40.7656251,-73.9136695,25,11103,436
12,7,1,49703a2d-15e9-4af4-b80e-cca664d7ea18,1,1709648342,1,0,2024-03-05 14:19:02,20,35.0,60.0,Winthrop St & Rogers Ave,40.65686,-73.95331,20,11225,718
19,5,17,b43ecf62-4c9d-4b06-ac9a-5837084f769f,0,1709648342,1,0,2024-03-05 14:19:02,41,12.195121951219512,46.34146341463415,63 St & 5 Ave,40.63766,-74.01782,24,11220,832
16,2,1,ce700c09-6095-4b20-ab65-07defdd1a7d7,3,1709648342,1,0,2024-03-05 14:19:02,19,10.526315789473683,84.21052631578947,31 Ave & 61 St,40.757525,-73.901614,21,11377,1095
35,2,4,1d440638-ec50-4ccb-9a82-0e3247a87c63,2,1709648342,1,0,2024-03-05 14:19:02,41,4.878048780487805,85.36585365853658,8 Ave & W 24 St,40.74591072834279,-73.99807110428809,39,10011,1628
20,5,5,66dc42a0-0aca-11e7-82f6-3863bb44ef7c,6,1709648342,1,0,2024-03-05 14:19:02,30,16.666666666666664,66.66666666666666,9 Ave & W 45 St,40.76019252,-73.9912551,31,10036,966
17,1,2,c3b255d8-b690-4825-b1e9-a1d1680e5542,2,1709648342,1,0,2024-03-05 14:19:02,20,5.0,85.0,Kent St & McGuinness Blvd,40.73124,-73.95161,20,11222,1314
6,5,4,18267c09-1916-48d8-951c-caf88c89edd1,8,1709648343,1,0,2024-03-05 14:19:03,15,33.33333333333333,40.0,3 Ave & E 172 St,40.839586,-73.900277,19,10457,836
36,6,8,66db3816-0aca-11e7-82f6-3863bb44ef7c,5,1709648343,1,0,2024-03-05 14:19:03,50,12.0,72.0,W 13 St & 7 Ave,40.73781509,-73.99994661,47,10011,1628
18,5,7,66dccd65-0aca-11e7-82f6-3863bb44ef7c,3,1709648343,1,0,2024-03-05 14:19:03,30,16.666666666666664,60.0,Broadway & Whipple St,40.7016657,-73.9437303,27,11206,831
15,9,2,1823008917260927616,0,1709648343,1,0,2024-03-05 14:19:03,26,34.61538461538461,57.692307692307686,Brooklyn Ave & Tilden Ave,40.64725,-73.94352,24,11203,742
25,1,2,1869851741257474316,4,1709648343,1,0,2024-03-05 14:19:03,28,3.571428571428571,89.28571428571429,3 Ave & E 189 St,40.85985,-73.89135,30,10458,772
3,15,2,d8673258-9513-4ed2-86bf-bef62e7e4e30,1,1709648343,1,0,2024-03-05 14:19:03,20,75.0,15.0,E 141 St & Jackson Ave,40.806896,-73.911837,19,10454,437
3,16,0,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,1,1709648343,1,0,2024-03-05 14:19:03,19,84.21052631578947,15.789473684210526,Pacific St & Troy Ave,40.67686,-73.93607,20,11213,698
8,12,3,d89dc10f-9be3-45a5-9c3c-06c04c963436,1,1709648343,1,0,2024-03-05 14:19:03,23,52.17391304347826,34.78260869565217,Flushing Ave & Woodward Ave,40.71246,-73.91873,21,11385,909
2,16,1,1848241332086049696,2,1709648343,1,0,2024-03-05 14:19:03,19,84.21052631578947,10.526315789473683,Case St & 94 St,40.74619,-73.87193,21,11373,769
6,18,4,f401cd5f-cb41-41f8-a857-4a4dfe778f94,2,1709648343,1,0,2024-03-05 14:19:03,28,64.28571428571429,21.428571428571427,Wilson Ave & Troutman St,40.70166,-73.92754,26,11237,593
14,55,10,66dc9068-0aca-11e7-82f6-3863bb44ef7c,3,1709648343,1,0,2024-03-05 14:19:03,79,69.62025316455697,17.72151898734177,Central Park S & 6 Ave,40.76590936,-73.97634151,73,10019,1746
16,0,1,79399e32-a6c6-4732-8ad4-9f9140a86b21,3,1709648343,1,0,2024-03-05 14:19:03,17,0.0,94.11764705882352,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,19,11101,1806
15,4,5,22ab59a8-0af4-4101-9350-a7af88e37c2e,0,1709648343,1,0,2024-03-05 14:19:03,24,16.666666666666664,62.5,W 133 St & 12 Ave,40.820003,-73.959089,19,10027,668
8,29,3,66db3687-0aca-11e7-82f6-3863bb44ef7c,0,1709648343,1,0,2024-03-05 14:19:03,40,72.5,20.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,37,11201,2201
33,28,27,66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,2,1709648343,1,3,2024-03-05 14:19:03,88,31.818181818181817,37.5,Columbus Ave & W 72 St,40.7770575,-73.97898475,67,10023,683
24,5,0,1804893262185771754,0,1709648343,1,1,2024-03-05 14:19:03,29,17.24137931034483,82.75862068965517,10 St & 4 Ave,40.66967356370341,-73.98898908183764,31,11215,1088
18,0,1,1828966747840428256,1,1709648343,1,0,2024-03-05 14:19:03,19,0.0,94.73684210526315,73 St & 25 Ave,40.76205,-73.895,19,11370,481
25,6,4,d5cb6e67-addb-46d4-93e7-832371736d45,4,1709648343,1,0,2024-03-05 14:19:03,35,17.142857142857142,71.42857142857143,E 149 St & Morris Ave,40.81734,-73.922962,35,10451,645
15,0,8,cb9840a3-4ae2-420d-865c-9ac45e2f5485,1,1709648344,1,0,2024-03-05 14:19:04,23,0.0,65.21739130434783,St Ann's Ave & Bruckner Blvd,40.803399,-73.919763,17,10454,437
34,7,10,66de85d2-0aca-11e7-82f6-3863bb44ef7c,3,1709648344,1,0,2024-03-05 14:19:04,51,13.725490196078432,66.66666666666666,Grand St & Elizabeth St,40.718822,-73.99596,45,10013,1239
2,19,2,49f86083-851b-475d-b9ab-64e01b81f725,1,1709648344,1,0,2024-03-05 14:19:04,23,82.6086956521739,8.695652173913043,Stuyvesant Ave & Gates Ave,40.68834,-73.93306,23,11221,906
6,10,3,01b7973e-c92e-4fbe-890e-2c24de33ce0e,2,1709648344,1,0,2024-03-05 14:19:04,19,52.63157894736842,31.57894736842105,Macon St & Patchen Ave,40.68374,-73.9261,19,11233,877
8,10,3,ad41e353-033e-484f-8d76-78014e11e9d7,0,1709648344,1,0,2024-03-05 14:19:04,21,47.61904761904761,38.095238095238095,38 Ave & 29 St,40.75473,-73.93367,19,11101,1806
20,3,0,c606bae0-889c-47c3-8202-9463ef147655,1,1709648344,1,0,2024-03-05 14:19:04,23,13.043478260869565,86.95652173913044,Lefferts Ave & Albany Ave,40.66288,-73.94019,24,11203,742
4,19,1,1851674088959433552,0,1709648344,1,0,2024-03-05 14:19:04,24,79.16666666666666,16.666666666666664,Judge St & Britton Ave,40.74454,-73.88112,23,11373,769
20,21,2,66db44e5-0aca-11e7-82f6-3863bb44ef7c,0,1709648344,1,0,2024-03-05 14:19:04,43,48.837209302325576,46.51162790697674,Johnson St & Gold St,40.69474881,-73.98362464,41,11201,2201
4,14,0,981f1311-004f-41c3-ba5b-3679f78aeb70,1,1709648344,1,0,2024-03-05 14:19:04,18,77.77777777777779,22.22222222222222,Sterling St & Bedford Ave,40.6627059,-73.9569115,19,11225,718
10,11,3,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,1,1709648344,1,1,2024-03-05 14:19:04,24,45.83333333333333,41.66666666666667,Lenox Ave & W 140 St,40.817245,-73.938787,23,10030,198
16,9,0,1817432606668538118,0,1709648344,1,0,2024-03-05 14:19:04,25,36.0,64.0,E 34 St & Church Ave,40.65116,-73.94577,25,11203,742
2,25,1,3575749f-123a-4a80-870d-7ca7c7f9c8a9,0,1709648344,1,0,2024-03-05 14:19:04,28,89.28571428571429,7.142857142857142,28 Ave & 35 St,40.7671,-73.9169858,27,11103,436
26,11,7,66ddf310-0aca-11e7-82f6-3863bb44ef7c,1,1709648344,1,0,2024-03-05 14:19:04,44,25.0,59.09090909090909,Clinton St & Union St,40.6831164,-73.99785267,38,11231,986
22,8,6,66de4f30-0aca-11e7-82f6-3863bb44ef7c,1,1709648345,1,1,2024-03-05 14:19:05,36,22.22222222222222,61.111111111111114,Court St & State St,40.6902375,-73.99203074,32,11201,2201
25,1,0,1831178352265562334,1,1709648345,1,0,2024-03-05 14:19:05,26,3.8461538461538463,96.15384615384616,Ocean Ave & Crooke Ave,40.65326,-73.96172,27,11226,713
33,3,0,66dd1585-0aca-11e7-82f6-3863bb44ef7c,2,1709648345,1,0,2024-03-05 14:19:05,36,8.333333333333332,91.66666666666666,Union Ave & N 12 St,40.71924,-73.95242,39,11222,1314
17,2,8,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,5,1709648345,1,1,2024-03-05 14:19:05,27,7.4074074074074066,62.96296296296296,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,27,11222,1314
15,0,2,d7a7789b-a052-4a69-a4ec-59436b0f8d75,5,1709648345,1,0,2024-03-05 14:19:05,17,0.0,88.23529411764706,West Farms Rd & Boone Ave,40.8301283948092,-73.88630211353302,20,10459,482
13,2,0,f0115d11-c678-4274-8bb7-d486dbb63361,4,1709648345,1,0,2024-03-05 14:19:05,15,13.333333333333334,86.66666666666667,Dyckman St & 10 Ave,40.85890447538412,-73.9230939745903,19,10040,338
17,2,2,48e7e465-f861-452a-9bf7-7eacd0b2bcac,0,1709648345,1,0,2024-03-05 14:19:05,21,9.523809523809524,80.95238095238095,48 St & 2 Ave,40.650176,-74.015606,19,11220,832
5,14,2,3c73cc9f-3c09-4ac4-a4ea-22b4f027bf23,3,1709648345,1,0,2024-03-05 14:19:05,21,66.66666666666666,23.809523809523807,Amsterdam Ave & W 172 St,40.842173,-73.935111,23,10033,358
31,2,0,66de14af-0aca-11e7-82f6-3863bb44ef7c,3,1709648345,1,0,2024-03-05 14:19:05,33,6.0606060606060606,93.93939393939394,Van Brunt St & Wolcott St,40.6773429,-74.01275056,36,11231,986
5,18,1,9719498d-bd5c-4424-86ac-dfe0795c57d1,0,1709648345,1,0,2024-03-05 14:19:05,24,75.0,20.833333333333336,34 Ave & 45 St,40.754795,-73.917014,23,11101,1806
9,11,2,14f928c6-9a51-40a2-b7e6-a74e8b351dbf,5,1709648345,1,0,2024-03-05 14:19:05,22,50.0,40.909090909090914,Lenox Ave & W 130 St,40.8107922,-73.9430681,25,10037,178
18,20,12,66de0dfd-0aca-11e7-82f6-3863bb44ef7c,1,1709648345,1,0,2024-03-05 14:19:05,50,40.0,36.0,E 97 St & Madison Ave,40.787801,-73.953559,41,10029,639
2,23,2,dc34ba4c-d8e5-4674-a02e-210c950c05c1,0,1709648345,1,0,2024-03-05 14:19:05,27,85.18518518518519,7.4074074074074066,Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872,25,10040,338
4,19,0,1840540966407039246,0,1709648345,1,0,2024-03-05 14:19:05,23,82.6086956521739,17.391304347826086,111 St & 37 Ave,40.75397,-73.85748,23,11368,996
25,0,0,66de07ec-0aca-11e7-82f6-3863bb44ef7c,0,1709648345,1,0,2024-03-05 14:19:05,25,0.0,100.0,3 Ave & 14 St,40.6685455,-73.99333264,25,11215,1088
6,21,0,557f8d40-dec1-4c61-bd03-a0d1a6ea0e4b,2,1709648345,1,0,2024-03-05 14:19:05,27,77.77777777777779,22.22222222222222,Church Ave & McDonald Ave,40.642809,-73.979239,29,11218,736
5,14,3,a2f71eea-05a2-4fe7-99ab-f74535c880ae,4,1709648345,1,0,2024-03-05 14:19:05,22,63.63636363636363,22.727272727272727,Bedford Ave & Bergen St,40.676368,-73.952918,24,11216,583
2,15,0,9790606b-a00d-4d5e-b6ec-abd11c9d25b3,1,1709648345,1,1,2024-03-05 14:19:05,17,88.23529411764706,11.76470588235294,Charlotte St & Boston Rd,40.8358771,-73.8931428,19,10460,399
13,13,9,340036c3-2787-4998-9a77-fe54f352d619,1,1709648346,1,0,2024-03-05 14:19:06,35,37.142857142857146,37.142857142857146,6 Ave & 21 St,40.66016,-73.990974,27,11215,1088
29,4,23,0f6fd186-656a-41b3-ba4a-456d22da177c,4,1709648346,1,0,2024-03-05 14:19:06,56,7.142857142857142,51.78571428571429,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,39,10026,386
4,21,2,e24cb64d-10c2-48db-9440-59e63c0f1c95,0,1709648346,1,0,2024-03-05 14:19:06,27,77.77777777777779,14.814814814814813,Ralph Ave & Fulton St,40.67922,-73.92192,25,11233,877
1,25,0,05b9e7cd-f3a2-4d48-b7c4-f5fbe09d9de3,1,1709648346,1,0,2024-03-05 14:19:06,26,96.15384615384616,3.8461538461538463,Broadway & 51 St,40.754164,-73.908906,27,11377,1095
6,19,1,66dbf6d2-0aca-11e7-82f6-3863bb44ef7c,3,1709648346,1,1,2024-03-05 14:19:06,26,73.07692307692307,23.076923076923077,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,31,11205,702
15,11,1,20f3a578-4dfa-45ca-a917-b394d77ee08e,3,1709648346,1,0,2024-03-05 14:19:06,27,40.74074074074074,55.55555555555556,Greene Ave & Myrtle Ave,40.698568,-73.918877,30,11237,593
22,29,6,66de871c-0aca-11e7-82f6-3863bb44ef7c,6,1709648346,1,0,2024-03-05 14:19:06,57,50.877192982456144,38.59649122807017,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,59,10025,806
24,3,20,66ddede1-0aca-11e7-82f6-3863bb44ef7c,5,1709648346,1,0,2024-03-05 14:19:06,47,6.382978723404255,51.06382978723404,W 95 St & Broadway,40.7937704,-73.971888,32,10025,806
19,4,1,aa120a3a-9f2b-4dfc-a88b-384bbb66838a,0,1709648346,1,0,2024-03-05 14:19:06,24,16.666666666666664,79.16666666666666,4 Ave & 17 St,40.665507,-73.993037,23,11215,1088
34,15,20,5bf34f6d-9a0d-4a46-9f8b-33164d676923,4,1709648346,1,0,2024-03-05 14:19:06,69,21.73913043478261,49.275362318840585,1 Ave & E 39 St,40.74714,-73.97113,53,10016,1219
3,18,2,e612122d-e0fd-4ebf-8d51-0f48f9d1b580,2,1709648346,1,0,2024-03-05 14:19:06,23,78.26086956521739,13.043478260869565,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,23,11237,593
3,16,2,85b77b8d-32b8-4049-a407-64319916e2c5,1,1709648346,1,1,2024-03-05 14:19:06,21,76.19047619047619,14.285714285714285,Amsterdam Ave & W 152 St,40.829523,-73.944279,20,10031,411
7,13,6,66dd546c-0aca-11e7-82f6-3863bb44ef7c,2,1709648346,1,1,2024-03-05 14:19:06,26,50.0,26.923076923076923,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,23,11206,831
28,2,0,e85c3165-ad0a-44a3-9683-d8cf7575f465,0,1709648346,1,0,2024-03-05 14:19:06,30,6.666666666666667,93.33333333333333,Caton Ave & E 10 St,40.648481,-73.97058,30,11218,736
8,18,1,b7df61c0-8ead-46cb-9d6e-a6a3011ffb71,1,1709648346,1,0,2024-03-05 14:19:06,27,66.66666666666666,29.629629629629626,31 Ave & Steinway St,40.7611488,-73.9170071,27,11103,436
3,23,1,66dded7a-0aca-11e7-82f6-3863bb44ef7c,1,1709648347,1,1,2024-03-05 14:19:07,27,85.18518518518519,11.11111111111111,6 Ave & 12 St,40.6663181,-73.9854617,29,11215,1088
7,13,1,922763d6-d73c-4678-8bcd-f42ee3a236db,0,1709648347,1,0,2024-03-05 14:19:07,21,61.904761904761905,33.33333333333333,Carroll St & Utica Ave,40.66619,-73.93162,20,11213,698
9,11,5,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,0,1709648347,1,0,2024-03-05 14:19:07,25,44.0,36.0,7 Ave & 20 St,40.659053,-73.98854,20,11218,736
13,6,2,b7c6ce96-a24d-4c1e-93ee-6f49c1adf119,0,1709648347,1,0,2024-03-05 14:19:07,21,28.57142857142857,61.904761904761905,E 165 St & Clay Ave,40.82809,-73.91288,19,10456,607
17,3,15,dadd2084-d844-46f5-b7a4-128d31eeba8e,0,1709648347,1,0,2024-03-05 14:19:07,35,8.571428571428571,48.57142857142857,Aqueduct Ave & North St,40.8604787,-73.9057169936,20,10468,708
14,4,3,e71d152c-c2df-4d3e-a9af-139f2529bac6,1,1709648347,1,0,2024-03-05 14:19:07,21,19.047619047619047,66.66666666666666,E 149 St & Eagle Ave,40.814046,-73.91186,19,10455,464
17,0,0,0efa08a3-1c38-48fe-ab37-8c9b72b20126,2,1709648347,1,0,2024-03-05 14:19:07,17,0.0,100.0,30 St & 4 Ave,40.657743,-74.001141,19,11232,613
33,3,0,66de0cab-0aca-11e7-82f6-3863bb44ef7c,0,1709648347,1,1,2024-03-05 14:19:07,36,8.333333333333332,91.66666666666666,Columbia St & Lorraine St,40.6747055,-74.0075572,37,11231,986
15,22,1,66dea7b5-0aca-11e7-82f6-3863bb44ef7c,4,1709648347,1,0,2024-03-05 14:19:07,38,57.89473684210527,39.473684210526315,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,41,10022,791
9,14,0,ff745407-c087-4c0d-a965-98baf078f292,0,1709648347,1,0,2024-03-05 14:19:07,23,60.86956521739131,39.130434782608695,63 St & 59 Dr,40.71832,-73.90128,23,11378,497
23,1,2,1846085533896197012,0,1709648347,1,0,2024-03-05 14:19:07,26,3.8461538461538463,88.46153846153845,51 Ave & Van Loon St,40.73832,-73.87913,24,11373,769
