num_bikes_available;num_ebikes_available;station_id;legacy_id;num_docks_available;is_installed;num_docks_disabled;num_bikes_disabled;name;has_kiosk;lat;lon;capacity_original;zipCode;capacity_zip_sum;
15;5;d7904cd0-4b1b-47d0-8103-937bcf5ff845;3607;2;1;0;2;31 Ave & 14 St;True;407.682;-739.322.662;19;11106;571;
9;5;59ad8f95-32a4-43de-b1c3-79c667b2d2df;3745;16;1;0;3;36 Ave & 31 St;True;4.075.651.272.984.950;-7.392.957.486.212.250;27;11106;571;
34;2;66db3606-0aca-11e7-82f6-3863bb44ef7c;212;20;1;0;6;W 16 St & The High Line;True;4.074.334.935;-7.400.681.753;60;10011;1628;
36;2;66dd1585-0aca-11e7-82f6-3863bb44ef7c;3096;1;1;0;1;Union Ave & N 12 St;True;4.071.924;-7.395.242;39;11222;1314;
11;5;668ef22c-4665-4f42-bf6a-ab9e8a2899b1;3535;12;1;0;5;Mt Morris Park W & W 120 St;True;40.804.038;-73.945.925;27;10035;556;
12;6;66dbeded-0aca-11e7-82f6-3863bb44ef7c;396;11;1;2;0;Lefferts Pl & Franklin Ave;True;40.680.342.423;-739.557.689.392;25;11238;906;
26;16;5c3c345d-1975-400d-a9d8-18815816886e;5069;26;1;1;3;5 Ave & E 30 St;True;407.459.849;-7.398.629.487;56;10016;1219;
14;6;594b4656-9d83-4301-8967-3b92c126531c;3551;3;1;0;5;3 Ave & E 112 St;True;40.795.508;-73.941.606;23;10029;639;
21;8;1,84824E+18;1,84824E+18;0;1;0;0;99 St & 50 Ave;True;4.074.278;-7.386.226;21;11368;996;
26;1;c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b;3613;0;1;0;1;Center Blvd & 48 Ave;True;40.745.038;-73.957.539;27;11109;27;
0;0;1,914E+18;1,914E+18;0;0;0;0;72 St & 31 Ave;True;407.584;-7.389.531;21;11370;481;
0;0;0579ff13-5d5b-4cbd-bc6e-3e9396591aef;4965;19;1;0;0;Sumpter St & Fulton St;True;4.067.923;-7.392.588;19;11233;877;
7;2;6fd84197-56e2-47df-849f-701aca0e7cc3;4207;12;1;0;0;Sherman Ave & E 166 St;True;4.083.130.549.267.290;-7.391.744.792.461.390;19;10456;607;
52;1;66dd1ad8-0aca-11e7-82f6-3863bb44ef7c;3105;2;1;0;0;N 15 St & Wythe Ave;True;40.724.055;-73.955.736;54;11222;1314;
21;5;dd8627c8-4190-4a30-8758-e77a7b010437;3533;10;1;0;2;St Nicholas Ave & W 126 St;True;408.114.323;-739.518.776;34;10027;668;
4;0;7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b;4799;15;1;0;0;39 Ave & 54 St;True;4.074.891;-7.390.899;19;11377;1095;
7;0;141ba25c-f4ea-4cec-ae7e-022401e23087;3882;7;1;0;1;Norman St & Wyckoff Ave;True;4.069.517;-7.390.311;15;11385;909;
59;6;66dbf667-0aca-11e7-82f6-3863bb44ef7c;415;9;1;0;0;Pearl St & Hanover Square;True;407.047.177;-7.400.926.027;68;10004;387;
8;4;febf420f-bbec-4044-a3af-69959e018ccb;4837;12;1;0;1;Amory Ct & Metropolitan Ave;True;4.071.301;-7.390.968;21;11385;909;
2;2;1,86019E+18;1,86019E+18;15;1;0;3;Crotona Ave & Crotona Park N;True;4.084.234;-7.389.409;20;10457;836;
1;1;95a52ce4-3597-47d1-8d6f-427cb3b8ca6a;4055;25;1;0;1;W 165 St & Fort Washington Ave;True;4.084.004;-73.942.939;27;10032;512;
8;3;78ec2f0d-c309-46d4-8808-7eb1a0674e38;4078;20;1;0;3;Concourse Village East & E 158 St;True;40.823.732;-73.919.379;31;10451;645;
57;7;6067af3d-f7ed-4149-a394-2fc2eb295872;4690;1;1;0;1;Greenwich St & Rector St;True;4.070.806.582.380.640;-740.135.595.202.446;59;10006;174;
18;3;897e8739-ee1d-4b2e-b151-ad7e64e87697;3509;12;1;0;1;Lenox Ave & W 115 St;True;408.011.939;-739.500.739;31;10026;386;
13;0;09b00240-4c2a-4900-9d09-f13344461c02;4759;6;1;0;0;31 Pl & Hunters Point Ave;True;4.074.021.356.884.920;-7.393.537.044.525.140;19;11101;1806;
13;4;18d980e5-ba08-4bc3-832e-03eb71865768;4678;5;1;1;4;Riverside Dr & Broadway;True;40.865.364;-7.392.791;24;10040;338;
6;6;1,86279E+18;1,86279E+18;12;1;0;1;Giles Pl & Fort Independence St;True;4.087.869;-7.389.862;19;10463;446;
36;36;1,7941E+18;1,7941E+18;26;1;0;4;W 27 St & 6 Ave;True;4.074.526;-7.399.062;66;10001;1144;
2;1;c1c33a35-751f-4dd6-baef-82db46f7ab46;3790;28;1;0;7;Henry St & Middagh St;True;407.003;-73.991.581;37;11201;2201;
14;0;b3a9057e-7ff6-4117-b96e-e71c173cf1e9;3964;4;1;0;2;Brook Ave & E 148 St;True;40.814.383;-73.915.368;20;10455;464;
31;11;1,7867E+18;1,7867E+18;0;1;1;3;Broadway & Kent Ave;True;40.710.888;-73.968.329;35;11249;722;
11;1;84b30f68-5404-453a-ae86-a2baff03a2c9;4566;7;1;0;1;Bainbridge Ave & Bedford Park Blvd;True;4.087.002;-7.388.565;19;10458;772;
9;4;a1cf7115-8e38-4300-aac8-3a2fddca0e23;4483;24;1;0;1;Prospect Park SW & Vanderbilt St;True;4.065.482;-73.973.217;37;11218;736;
14;0;66dd8bd9-0aca-11e7-82f6-3863bb44ef7c;3221;10;1;0;2;47 Ave & 31 St;True;40.743;-7.393.561;27;11101;1806;
1;0;7efcb97f-6c8f-4445-86a9-3f758a822f17;3539;40;1;0;2;W 116 St & Amsterdam Ave;True;408.067.581;-739.607.082;43;10027;668;
17;15;01a1343d-9c7b-4a83-8a5a-a600187f19c4;4007;9;1;0;4;Riverside Dr & W 138 St;True;40.823.168;-73.955.857;30;10031;411;
0;0;3bdd81c8-3112-45e6-ae72-11a3f4fa5921;4916;18;1;2;5;Lincoln Pl & Nostrand Ave;True;4.067.077;-739.507;25;11216;583;
7;2;bdefa3e3-aa5a-40eb-b7f8-542de55063e9;4777;10;1;0;2;43 St & 50 Ave;True;4.073.787.237.950.530;-7.392.264.068.126.670;19;11377;1095;
7;2;56e18295-f760-4bf3-8aa3-5a1e4ebf606f;3764;14;1;0;0;Bushwick Ave & McKibbin St;True;40.705.517;-7.393.936;21;11206;831;
5;2;ab79da3d-f92a-42de-a76d-e05b5d7e724c;4035;12;1;0;2;Broadway & W 153 St;True;40.831.327;-73.946.665;20;10031;411;
6;1;de449a58-0edf-4d36-91b4-4b313576e945;3947;10;1;0;1;E 138 St & Willow Ave;True;40.804.168;-73.911.545;18;10454;437;
29;11;ab5585c8-c2cf-4bab-96cf-d02eced4f6e3;3689;16;1;0;1;W 104 St & Amsterdam Ave;True;4.079.904.139.288.290;-7.396.649.479.866.020;47;10025;806;
26;13;66ddb41c-0aca-11e7-82f6-3863bb44ef7c;3238;6;1;0;2;E 80 St & 2 Ave;True;4.077.391.390.238.110;-739.543.953.537.941;35;10075;158;
3;2;1ddadf67-ae08-4e86-bdda-236629b9eabd;4922;20;1;0;1;Brooklyn Ave & Prospect Pl;True;4.067.412;-7.394.447;25;11213;698;
12;0;1,83525E+18;1,83525E+18;8;1;0;0;31 Ave & 103 St;True;4.076.134;-7.386.666;20;11369;564;
0;0;96a4da57-107a-43d1-8828-4749d5555461;4657;26;1;0;2;Flatbush Ave & Eastern Pkwy;True;40.668.757;-73.966.438;30;11238;906;
9;3;66de27da-0aca-11e7-82f6-3863bb44ef7c;3378;16;1;0;1;E 76 St & Park Ave;True;40.773.763;-7.396.222.088;28;10021;443;
4;0;66dcbdc2-0aca-11e7-82f6-3863bb44ef7c;3047;14;1;0;3;Halsey St & Tompkins Ave;True;406.823.687;-73.944.118;21;11216;583;
5;1;344064f8-e82f-40fb-b235-aff506b77ae5;3900;25;1;0;0;Morgan Ave & Lombardy St;True;4.072.226;-7.393.889;30;11222;1314;
19;5;9dde927d-9984-4f97-bcd0-fbcb59e6ca66;4864;0;1;0;0;57 Rd & 59 St;True;4.072.249;-7.390.854;19;11378;497;
4;0;720c0d64-7828-4dba-bff9-4d99f4e3a9fc;3832;15;1;0;1;Central Ave & Weirfield St;True;4.069.055;-7.391.181;21;11221;906;
18;2;66ddbc89-0aca-11e7-82f6-3863bb44ef7c;3254;9;1;0;1;Soissons Landing;True;4.069.231.660.719.190;-7.401.486.575.603.480;29;11231;986;
3;1;c702c094-b08f-449d-a41d-b3724f147491;4914;18;1;0;1;Pacific St & Nostrand Ave;True;406.776;-7.394.963;22;11216;583;
23;0;dfe2c398-ff5c-4a8d-83c8-fa18801540d8;4194;1;1;0;6;Plaza Dr & W 170 St;True;40.840.484;-73.917.946;30;10452;570;
19;14;0e82ab9f-8c93-4302-b9df-342f8135a05c;4446;1;1;0;0;W 204 St & Nagle Ave;True;40.863.211;-73.920.827;20;10034;408;
25;8;66dbf73d-0aca-11e7-82f6-3863bb44ef7c;417;8;1;0;4;Barclay St & Church St;True;4.071.291.224;-7.401.020.234;37;10007;547;
19;3;8dc8c0b3-4d70-40fe-a75a-86e30ecb676b;4364;1;1;0;0;Caton Ave & E 7 St;True;40.647.718;-73.973.663;20;11218;736;
5;0;30d6520e-b612-4240-a9ff-eec12b02b263;4468;16;1;0;0;W 218 St & Indian Rd;True;40.873.054.589.370.800;-7.391.837.194.561.950;21;10034;408;
18;0;66db3aa3-0aca-11e7-82f6-3863bb44ef7c;232;25;1;1;7;Cadman Plaza E & Tillary St;True;4.069.597.683;-7.399.014.892;52;11201;2201;
14;7;d07790cd-1acd-4f74-b5f1-3d70f8a8a526;4782;11;1;0;0;50 St & Barnett Ave;True;40.750.097.682.094.800;-7.391.349.703.073.500;25;11104;289;
5;2;cbcbd880-9662-4ab1-b530-781bb101ed1f;4559;11;1;0;1;Jerome Ave & W 193 St;True;4.086.659;-7.389.794;18;10468;708;
21;0;5b0b689f-9bd2-4743-b4cc-d4629a9a709b;4392;1;1;0;0;52 St & 1 Ave;True;40.649.292;-74.020.105;22;11232;613;
1;1;c9c09ed0-0a52-4d6a-a999-b0848874e51f;4068;29;1;0;0;Fort Washington Ave & W 183 St;True;40.852.252;-73.937.854;30;10033;358;
29;16;2a47ef14-1cbe-4ec6-841d-cc277627fe20;3637;0;1;0;2;Fulton St & Waverly Ave;True;4.068.323.865.460.340;-7.396.599.590.778.350;31;11238;906;
9;0;1,86019E+18;1,86019E+18;16;1;0;0;Crotona Pkwy & Elsmere Pl;True;4.084.188;-738.855;25;10460;399;
7;4;b3c8aaaf-6e1c-4f56-9391-b79e883b8009;4644;15;1;0;0;51 St & Hobart St;True;4.075.767.234.025.040;-7.390.769.943.594.930;23;11377;1095;
3;3;1,86168E+18;1,86168E+18;13;1;0;2;Clinton Ave & E Tremont Ave;True;40.845;-7.388.994;18;10457;836;
12;4;05969d95-8a64-4007-abf1-afb847f2d426;4140;9;1;0;3;E 163 St & Union Ave;True;40.822.545;-73.901.824;24;10459;482;
55;6;b6a4770e-9077-4a0e-a0fb-b45b1d457559;3705;2;1;1;2;Thompson St & Bleecker St;True;4.072.840.059.450.820;-7.399.968.780.577.180;61;10012;719;
2;1;2a9e2320-083d-4044-aedf-0c15ecfefe61;3869;21;1;0;1;Van Buren St & Broadway;True;40.692;-7.392.617;24;11221;906;
23;4;1,84609E+18;1,84609E+18;1;1;0;1;99 St & 58 Ave;True;4.073.761;-7.385.959;25;11368;996;
43;8;2e74ea1d-02a0-47bf-9665-dce2d65de8d7;4741;2;1;0;2;W 17 St & 7 Ave;True;4.074.056.423.633.950;-7.399.852.573.871.610;47;10011;1628;
18;0;b200a8bf-2d79-4511-9a16-ac41e7245622;4418;9;1;0;0;2 Ave & 32 St;True;40.659.176;-74.006.584;27;11232;613;
17;0;c04cef84-3fcd-4fd9-9e40-8e07453dbe19;4512;2;1;0;0;Jerome Ave & E 181 St;True;40.855.653;-73.905.528;19;10453;633;
4;2;f6c33f22-d650-4935-a928-fb693a828b5f;4027;17;1;0;2;St Nicholas Ave & W 155 St;True;40.830.663;-73.941.323;23;10032;512;
24;0;160e21da-6dd2-47ff-8385-e13c8cdce4fa;4386;1;1;0;2;57 St & 1 Ave;True;40.646.377;-74.023.087;27;11220;832;
19;19;08b9c491-a589-4e75-996c-2455c26fb356;4066;2;1;0;2;Audubon Ave & W 179 St;True;40.847.305;-73.933.291;23;10033;358;
4;3;1,86168E+18;1,86168E+18;14;1;0;3;Sedgwick Ave & W 195 St;True;4.087.049;-7.390.287;21;10468;708;
21;0;27c71510-d515-4add-b660-6efd6f225cd1;4685;4;1;0;2;Sterling Pl & 5 Ave;True;40.678.970.070.475.700;-7.397.855.266.928.670;27;11217;885;
16;2;10c13fe2-34cb-4aff-bea1-4f5ce877769b;3930;1;1;0;2;E 142 St & 3 Ave;True;40.812.735;-73.923.697;19;10454;437;
1;0;66dc7b10-0aca-11e7-82f6-3863bb44ef7c;510;35;1;0;3;W 51 St & 6 Ave;True;407.606.597;-7.398.042.047;39;10020;39;
27;0;1,85196E+18;1,85196E+18;3;1;0;3;N Portland Ave & Flushing Ave;True;40.697.926;-7.397.663;33;11205;702;
4;3;09a0c507-7cda-4f3f-9988-78de0baa28e4;4090;16;1;0;1;Grand Concourse & E 156 St;True;40.823.429;-73.924.689;21;10451;645;
12;2;a04bf523-3c76-4fad-88bf-e99037f9b796;3525;5;1;0;4;23 Ave & 27 St;True;40.776.165;-739.153.175;21;11105;731;
0;0;7d455e9a-20b4-4b03-8248-0d982fdfa21b;4647;40;1;0;5;W 168 St & Ft Washington Ave;True;4.084.210.236.102.170;-739.422.395.825.386;48;10032;512;
26;11;88c1303b-3349-4591-bf08-c7e40cf3537a;5053;17;1;0;3;Hudson Blvd W & W 36 St;True;4.075.676.475.086.500;-7.399.971.440.439.910;47;10018;841;
40;37;66dc4bd9-0aca-11e7-82f6-3863bb44ef7c;486;51;1;0;9;Broadway & W 29 St;True;407.462.009;-7.398.855.723;101;10001;1144;
6;0;918af7b2-e05c-477a-a8c0-7dcff984c566;3692;30;1;0;3;5 St & Market St;True;406.999.974.843.885;-7.397.440.128.028.390;39;11205;702;
14;0;1,88274E+18;1,88274E+18;5;1;0;2;44 Dr & 21 St;True;40.748.036;-73.946.705;21;11101;1806;
1;1;904930bd-2671-4695-9c1a-8a894b041129;4232;64;1;0;2;6 Ave & W 45 St;True;40.756.951;-73.982.631;67;10036;966;
14;5;66dbc6ae-0aca-11e7-82f6-3863bb44ef7c;354;43;1;1;5;Emerson Pl & Myrtle Ave;True;4.069.363.137;-7.396.223.558;63;11205;702;
4;3;1e226f22-034f-4b99-8184-a8eaa591fbd8;4240;38;1;0;7;E 44 St & Lexington Ave;True;40.752.643;-73.974.996;49;10174;49;
21;16;66dc73b0-0aca-11e7-82f6-3863bb44ef7c;495;11;1;1;6;W 47 St & 10 Ave;True;4.076.269.882;-7.399.301.222;39;10036;966;
7;4;66dcbefb-0aca-11e7-82f6-3863bb44ef7c;3049;8;1;0;3;Cambridge Pl & Gates Ave;True;4.068.488;-7.396.304;18;11238;906;
16;3;9bd28b11-cf11-4938-abb2-dfa5ec800e32;3589;12;1;0;3;Broadway & 12 St;True;407.668;-739.347.774;31;11106;571;
1;1;bf5a9ad8-6725-4ade-967d-aba612d423bf;4984;22;1;0;1;Eastern Pkwy & Rochester Ave;True;4.066.846;-739.282;24;11213;698;
10;5;1,85233E+18;1,85233E+18;38;1;0;1;Amsterdam Ave & W 60 St;True;4.077.114.812.219.010;-7.398.699.113.854.880;49;10023;683;
28;4;66de2625-0aca-11e7-82f6-3863bb44ef7c;3374;2;1;0;6;Central Park North & Adam Clayton Powell Blvd;True;40.799.484;-73.955.613;36;10026;386;
19;0;77a498ea-5693-46cc-a4b1-6e428f574797;4186;8;1;0;0;E 149 St & Park Ave;True;40.818.154;-73.925.294;27;10451;645;
5;3;016ee47a-4871-4209-91cb-bf3ceeddc991;5007;13;1;0;0;St Felix Ave & 61 St;True;4.069.715;-738.936;19;11385;909;
24;20;9e9acfaf-0bbf-4bc2-a825-b2befb6bee55;4301;4;1;0;4;8 Ave & W 27 St;True;40.747.968;-73.996.637;33;10001;1144;
2;2;e15a5c77-70b0-4b9d-9eae-f10ddda7d994;4582;17;1;0;4;Jerome Ave & E Mosholu Pkwy S;True;4.087.935;-7.388.534;23;10467;23;
2;1;1,79147E+18;1,79147E+18;60;1;0;1;W 54 St & 6 Ave;True;40.761.865;-73.977.242;63;10019;1746;
3;2;5adcaaaf-5386-441d-827c-8d65c4f4405e;4057;20;1;0;0;Amsterdam Ave & W 167 St;True;40.839.443;-73.937.044;23;10032;512;
17;10;66dd9213-0aca-11e7-82f6-3863bb44ef7c;3226;19;1;0;9;W 82 St & Central Park West;True;4.078.275;-7.397.137;45;10024;632;
0;0;b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0;4932;21;1;0;0;Columbus Pl & Atlantic Ave;True;4.067.717;-7.392.285;21;11233;877;
81;13;66dc36c3-0aca-11e7-82f6-3863bb44ef7c;470;1;1;0;2;W 20 St & 8 Ave;True;4.074.345.335;-7.400.004.031;84;10011;1628;
6;1;ecb2eebe-67c0-43b8-baae-71abb1a0ec6a;3998;23;1;0;0;W 135 St & Lenox Terrace Pl;True;40.813.619;-73.939.336;29;10037;178;
11;3;5f0aa684-a1c5-4119-827f-7860f1cd4ccd;3838;13;1;1;0;Bushwick Ave & Harman St;True;4.069.356;-7.392.524;25;11221;906;
18;2;72796825-88b1-43a0-bb6d-2b41d337b1fc;3618;16;1;0;0;27 St & Hunter St;True;407.485;-73.941.275;33;11101;1806;
9;0;66dd25e0-0aca-11e7-82f6-3863bb44ef7c;3125;12;1;0;2;45 Rd & 11 St;True;4.074.708.586;-7.394.977.234;23;11101;1806;
10;8;66db30e0-0aca-11e7-82f6-3863bb44ef7c;153;78;1;0;4;E 40 St & 5 Ave;True;40.752.062.307;-739.816.324.043;93;10016;1219;
27;16;348c5e65-cbc3-4da6-9856-fc253a0ba546;4336;16;1;0;11;E 13 St & 2 Ave;True;4.073.153.937.464.070;-739.853.024.482.727;54;10003;2245;
1;0;6c3b486e-603c-4158-91ac-adc06ac01535;3844;24;1;0;0;Myrtle Ave & Linden St;True;4.069.943;-7.391.337;25;11237;593;
11;0;4223f276-a4d4-45e0-b914-67f5ef1e81ba;4254;13;1;0;1;34 St & 38 Ave;True;40.752.443;-73.929.737;25;11101;1806;
2;2;dcdaa64b-4d2c-4017-bfb9-da25924f851d;4288;19;1;0;0;Steinway St & 21 Ave;True;40.774.798;-73.903.787;21;11105;731;
8;0;78e93937-53d1-4c9b-99ad-0460f908ed2d;3728;15;1;0;1;Pierrepont St & Monroe Pl;True;4.069.535.693.320.220;-7.399.344.027.042.380;24;11201;2201;
8;4;eef98eb6-f550-49f9-a910-4d2863e6a591;4623;9;1;0;4;Buchanan Pl & Grand Ave;True;4.085.834;-7.390.626;21;10453;633;
13;10;66dd4051-0aca-11e7-82f6-3863bb44ef7c;3136;35;1;1;2;5 Ave & E 63 St;True;40.766.368;-73.971.518;51;10019;1746;
11;4;1ec7ef9f-ab60-4a64-821d-883ba547273a;3920;5;1;0;3;E 132 St & Madison Ave;True;40.810.224;-73.937.195;19;10037;178;
11;2;5cb3a92d-f284-477c-bf63-ea72d24e8a7d;4630;5;1;0;3;W 225 St & Exterior St;True;40.873.265;-73.906.646;19;10468;708;
33;6;8cb0375d-bcb2-4c90-9773-41c3c8fdf8d8;4338;46;1;0;1;Grand St & Samuel Dickstein Plaza;True;4.071.511.871.996.490;-7.398.417.055.606.840;81;10002;1558;
42;0;1,7867E+18;1,7867E+18;1;1;0;4;S 2 St & Kent Ave;True;40.714.731;-73.966.612;47;11249;722;
13;4;1,82897E+18;1,82897E+18;8;1;0;0;91 St & 31 Ave;True;4.076.022;-7.387.774;21;11369;564;
2;2;1,83862E+18;1,83862E+18;23;1;0;0;81 St & 35 Ave;True;4.075.179;-7.388.568;25;11372;601;
17;7;1,81743E+18;1,81743E+18;0;1;0;3;Cortelyou Rd & Stratford Rd;True;4.063.966;-7.396.807;21;11218;736;
3;1;17aeb1e3-fd18-4cf9-9473-17dfa5b0a312;3585;19;1;0;0;Union St & Bedford Ave;True;406.691.783;-739.554.162;24;11225;718;
15;0;aa120a3a-9f2b-4dfc-a88b-384bbb66838a;4435;8;1;0;0;4 Ave & 17 St;True;40.665.507;-73.993.037;23;11215;1088;
5;4;66dde9af-0aca-11e7-82f6-3863bb44ef7c;3304;16;1;1;5;6 Ave & 9 St;True;40.668.127;-7.398.377.641;27;11215;1088;
39;25;66dc86d9-0aca-11e7-82f6-3863bb44ef7c;531;26;1;0;1;Forsyth St & Broome St;True;4.071.893.904;-7.399.266.288;66;10002;1558;
18;3;bfea6c5b-2e1a-42c5-8199-2ded6042d57b;3531;3;1;1;5;Frederick Douglass Blvd & W 129 St;True;408.125.511;-739.492.286;27;10027;668;
16;2;66de47bf-0aca-11e7-82f6-3863bb44ef7c;3392;1;1;0;2;Commerce St & Van Brunt St;True;406.812.117;-7.400.860.912;19;11231;986;
16;1;1,86279E+18;1,86279E+18;12;1;0;2;Broadway & W 234 St;True;4.088.185;-7.390.291;30;10463;446;
13;0;01f01352-50d4-484e-a611-576b18ac373a;4431;18;1;0;3;Bergen St & 4 Ave;True;4.068.256.425.759.690;-739.798.977.971.077;34;11217;885;
15;5;d56a8542-048a-4aca-ac7f-f27a9e6c908b;3619;11;1;0;1;Newtown Ave & 23 St;True;407.713.615;-739.246.145;27;11102;414;
18;5;66db316a-0aca-11e7-82f6-3863bb44ef7c;157;0;1;0;4;Henry St & Atlantic Ave;True;4.069.089.272;-7.399.612.349;23;11201;2201;
4;0;1,83525E+18;1,83525E+18;18;1;0;2;Jackson Mill Rd & 24 Ave;True;4.076.619;-7.387.561;24;11369;564;
12;0;531e6d94-5f4c-4ef0-9c83-47191be9d8f9;4139;7;1;0;0;Tinton Ave & E 165 St;True;40.824.796;-7.390.242;19;10456;607;
9;8;1e590819-53fd-415c-bc28-aed605ad3bcb;4762;7;1;0;3;Skillman Ave & 43 Ave;True;4.074.653.761.978.050;-7.393.215.849.995.610;19;11101;1806;
54;32;66dc78c4-0aca-11e7-82f6-3863bb44ef7c;505;12;1;0;9;6 Ave & W 33 St;True;4.074.901.271;-7.398.848.395;78;10001;1144;
34;8;4dde902d-512c-4e9e-8899-a68424ed87c0;4397;1;1;0;0;64 St & 3 Ave;True;40.639.978;-7.402.324;35;11220;832;
0;0;e35494b4-5811-4d2a-87de-4430e56bce2d;4873;17;1;0;3;Amsterdam Ave & W 189 St;True;4.085.318.758.861.970;-7.392.715.752.124.780;21;10040;338;
9;4;49d2cd03-f508-483f-a7c9-7fd450e5e6db;3559;9;1;0;1;21 St & 38 Ave;True;407.576.314;-739.391.224;19;11101;1806;
7;2;aa8270ec-4441-47d2-854b-5852e65fae66;4612;8;1;0;2;Macombs Rd & Featherbed Ln;True;4.084.552;-7.391.722;19;10452;570;
11;4;dba67615-a7e0-4c44-ab1b-b464033ec9b9;3859;0;1;2;1;Lorimer St & Calyer St;True;4.072.795;-7.395.414;20;11222;1314;
29;14;833bc8bc-3c32-4481-9c14-9a88aa7accec;3635;8;1;0;4;W 36 St & 9 Ave;True;4.075.462.324.029.100;-7.399.516.761.302.940;43;10018;841;
2;0;c0b541ae-9e66-4739-babb-483180747dc2;4767;17;1;0;0;48 Ave & 37 St;True;4.074.034.668.087.180;-7.392.886.072.397.230;19;11101;1806;
3;1;74a1dc19-f894-4246-99f1-476a92452995;3587;21;1;0;2;Carroll St & Washington Ave;True;406.686.744;-739.618.148;27;11225;718;
3;3;9789dc0f-1eb6-4830-bda9-1ce5f1413e19;4394;15;1;0;0;6 Ave & 55 St;True;40.640.831;-74.010.996;19;11220;832;
15;15;1,86168E+18;1,86168E+18;8;1;0;2;Bailey Ave & W 234 St;True;4.088.066;-7.390.076;25;10463;446;
11;0;e71d152c-c2df-4d3e-a9af-139f2529bac6;3965;7;1;0;1;E 149 St & Eagle Ave;True;40.814.046;-7.391.186;19;10455;464;
3;3;21361381-fd4a-44a4-bfa7-61f075192ce9;3761;22;1;0;2;Cedar St & Myrtle Ave;True;40.697.842;-73.926.241;27;11221;906;
29;3;4753c1ba-a86e-431e-94fb-06403cdee4d7;3611;2;1;0;0;Vernon Blvd & 47 Rd;True;407.449.067;-739.534.573;31;11101;1806;
21;11;66db3cab-0aca-11e7-82f6-3863bb44ef7c;238;1;1;0;4;Bank St & Washington St;True;407.361.967;-7.400.859.207;31;10014;1252;
20;9;1,7867E+18;1,7867E+18;12;1;1;2;Eagle St & Manhattan Ave;True;40.735.217;-73.954.926;35;11222;1314;
2;1;ab40ffde-f331-4194-adab-cb8c60b63f28;4555;19;1;0;4;W Fordham Rd & Loring Pl N;True;4.086.295;-7.390.741;25;10468;708;
8;6;66dd4de9-0aca-11e7-82f6-3863bb44ef7c;3167;28;1;0;16;Amsterdam Ave & W 73 St;True;4.077.966.809.007.310;-7.398.093.044.757.840;55;10023;683;
1;0;d5ca6311-7471-480f-9c79-38baaafe34ba;3837;27;1;0;0;Broadway & Kosciuszko St;True;4.069.329;-7.392.852;29;11221;906;
8;0;026fd07d-d810-45dc-9237-a3d84dce4fa9;4957;12;1;0;2;Bergen St & Mother Gaston Blvd;True;4.067.374;-7.390.852;24;11233;877;
45;12;66db9845-0aca-11e7-82f6-3863bb44ef7c;336;2;1;6;3;Sullivan St & Washington Sq;True;4.073.047.747;-7.399.906.065;57;10012;719;
4;2;66dc1545-0aca-11e7-82f6-3863bb44ef7c;436;19;1;1;2;Hancock St & Bedford Ave;True;4.068.216.564;-7.395.399.026;27;11216;583;
15;2;22ac9559-d7f1-4dcd-ae3e-f6caf586a455;4255;3;1;0;7;42 Pl & Northern Blvd;True;40.753.091;-73.920.603;25;11101;1806;
20;4;66dc0c53-0aca-11e7-82f6-3863bb44ef7c;419;2;1;0;0;Carlton Ave & Park Ave;True;4.069.580.705;-7.397.355.569;23;11205;702;
31;2;9e3603ee-2b7d-4147-a7b5-48bbd778902c;4339;25;1;0;7;Forsyth St & Grand St;True;4.071.779.817.737.830;-7.399.316.132.068.630;63;10002;1558;
14;0;66de4c32-0aca-11e7-82f6-3863bb44ef7c;3399;5;1;0;5;7 St & 3 Ave;True;4.067.260.298.150.120;-7.398.983.001.708.980;24;11215;1088;
18;13;c0df5c09-2c07-4689-9fe8-36ed81301d7d;4453;5;1;0;0;Audubon Ave & Fort George Ave;True;4.085.715.781.391.900;-7.392.717.361.450.190;23;10040;338;
20;17;66de1f17-0aca-11e7-82f6-3863bb44ef7c;3362;11;1;1;2;Madison Ave & E 82 St;True;407.781.314;-7.396.069.399;34;10028;392;
34;5;66db95e5-0aca-11e7-82f6-3863bb44ef7c;334;1;1;0;8;W 20 St & 7 Ave;True;4.074.238.787;-7.399.726.235;44;10011;1628;
26;15;66de2201-0aca-11e7-82f6-3863bb44ef7c;3369;0;1;0;3;E 82 St & East End Ave;True;407.724.607;-739.468.208;29;10028;392;
7;3;66dc0d3a-0aca-11e7-82f6-3863bb44ef7c;421;5;1;4;3;Clermont Ave & Park Ave;True;4.069.573.398;-7.397.129.668;19;11205;702;
3;2;acfeadeb-73bb-4ec3-b809-78675b01af74;5015;16;1;0;0;Crown St & Rogers Ave;True;4.066.639;-7.395.346;21;11225;718;
2;1;66de5d57-0aca-11e7-82f6-3863bb44ef7c;3416;19;1;1;3;7 Ave & Park Pl;True;406.776.147;-7.397.324.283;25;11217;885;
0;0;6661108f-28eb-4671-ad0c-36a311d325aa;4652;18;1;0;1;Rogers Pl & E 165 St;True;4.082.388.366.441.760;-738.974.027.708.582;19;10459;482;
2;2;1,87541E+18;1,87541E+18;16;1;0;3;E 178 St & Monterey Ave;True;4.084.749;-7.389.464;21;10457;836;
